72.00,1.08,29
72.00,1.08,39
72.00,1.08,50
72.00,1.08,59
72.00,1.11,66
72.00,1.11,74
72.00,1.11,81
72.00,1.11,86
72.00,1.11,84
72.00,1.11,74
72.00,1.11,59
72.00,1.11,42
